movie_id,star_id,star_role_type,star_role_name
429,590,Actor,Character 350
429,538,Actor,Character 437
429,1180,Actor,Character 439
430,735,Director,
430,32,Actor,Character 15
430,134,Actor,Character 94
430,615,Actor,Character 208
430,520,Actor,Character 115
430,876,Actor,Character 462
430,1230,Actor,Character 437
430,755,Actor,Character 83
430,1437,Actor,Character 169
431,484,Director,
431,131,Actor,Character 309
431,965,Actor,Character 74
431,429,Actor,Character 1
431,814,Actor,Character 86
431,886,Actor,Character 28
431,1175,Actor,Character 374
432,773,Director,
432,323,Actor,Character 236
432,1476,Actor,Character 358
432,548,Actor,Character 17
432,1191,Actor,Character 405
432,41,Actor,Character 499
432,10,Actor,Character 52
432,1458,Actor,Character 37
432,51,Actor,Character 305
433,1331,Director,
433,800,Actor,Character 427
433,98,Actor,Character 377
433,324,Actor,Character 109
433,1381,Actor,Character 321
433,358,Actor,Character 432
433,686,Actor,Character 476
433,184,Actor,Character 261
433,1465,Actor,Character 417
434,1111,Director,
434,1380,Actor,Character 404
434,838,Actor,Character 123
434,556,Actor,Character 398
434,1261,Actor,Character 39
434,15,Actor,Character 104
434,1044,Actor,Character 54
434,507,Actor,Character 444
435,669,Director,
435,1046,Director,
435,1466,Actor,Character 217
435,1260,Actor,Character 389
435,804,Actor,Character 415
435,1038,Actor,Character 263
436,130,Director,
436,303,Director,
436,448,Actor,Character 9
436,345,Actor,Character 470
436,491,Actor,Character 248
436,484,Actor,Character 362
437,1390,Director,
437,543,Director,
437,1457,Actor,Character 449
437,1073,Actor,Character 11
437,149,Actor,Character 288
437,15,Actor,Character 179
438,640,Director,
438,1228,Director,
438,1263,Director,
438,860,Actor,Character 369
438,365,Actor,Character 97
438,846,Actor,Character 148
438,786,Actor,Character 209
438,248,Actor,Character 47
438,1212,Actor,Character 497
438,1469,Actor,Character 129
438,1439,Actor,Character 107
439,13,Director,
439,128,Actor,Character 367
439,1100,Actor,Character 76
439,1197,Actor,Character 473
439,433,Actor,Character 176
439,530,Actor,Character 21
439,211,Actor,Character 485
440,1080,Director,
440,165,Actor,Character 371
440,684,Actor,Character 98
440,655,Actor,Character 58
440,623,Actor,Character 145
440,1459,Actor,Character 383
441,1105,Director,
441,283,Director,
441,865,Director,
441,803,Actor,Character 23
441,616,Actor,Character 438
441,780,Actor,Character 387
441,429,Actor,Character 404
441,1180,Actor,Character 490
442,807,Director,
442,1120,Actor,Character 418
442,1314,Actor,Character 221
442,1295,Actor,Character 386
442,180,Actor,Character 398
442,1014,Actor,Character 123
442,924,Actor,Character 72
443,3,Director,
443,586,Actor,Character 128
443,438,Actor,Character 32
443,1142,Actor,Character 200
443,535,Actor,Character 303
444,1265,Director,
444,1159,Actor,Character 1
444,842,Actor,Character 329
444,177,Actor,Character 20
444,986,Actor,Character 41
444,1375,Actor,Character 80
445,72,Director,
445,1261,Director,
445,598,Director,
445,1413,Actor,Character 395
445,743,Actor,Character 436
445,776,Actor,Character 5
445,327,Actor,Character 350
445,471,Actor,Character 225
446,696,Director,
446,849,Director,
446,1207,Director,
446,407,Actor,Character 19
446,695,Actor,Character 236
446,229,Actor,Character 188
446,263,Actor,Character 181
447,32,Director,
447,1216,Director,
447,1217,Actor,Character 285
447,610,Actor,Character 387
447,1290,Actor,Character 13
447,746,Actor,Character 314
447,623,Actor,Character 389
448,270,Director,
448,1207,Director,
448,640,Actor,Character 228
448,1056,Actor,Character 313
448,192,Actor,Character 496
448,644,Actor,Character 146
448,520,Actor,Character 193
448,1422,Actor,Character 319
448,28,Actor,Character 47
449,421,Director,
449,206,Director,
449,576,Actor,Character 46
449,977,Actor,Character 291
449,214,Actor,Character 78
449,247,Actor,Character 468
449,542,Actor,Character 35
450,458,Director,
450,1356,Director,
450,739,Actor,Character 146
450,1156,Actor,Character 111
450,433,Actor,Character 394
450,349,Actor,Character 183
450,191,Actor,Character 327
451,337,Director,
451,739,Director,
451,591,Actor,Character 483
451,824,Actor,Character 13
451,856,Actor,Character 147
451,859,Actor,Character 387
451,476,Actor,Character 218
452,988,Director,
452,385,Actor,Character 492
452,773,Actor,Character 373
452,778,Actor,Character 242
452,525,Actor,Character 460
452,1009,Actor,Character 194
452,287,Actor,Character 343
453,403,Director,
453,84,Director,
453,1239,Director,
453,1121,Actor,Character 340
453,1254,Actor,Character 90
453,518,Actor,Character 69
453,968,Actor,Character 349
453,1202,Actor,Character 284
453,507,Actor,Character 157
453,860,Actor,Character 312
453,927,Actor,Character 278
454,1393,Director,
454,1243,Director,
454,993,Actor,Character 469
454,1218,Actor,Character 94
454,1252,Actor,Character 135
454,389,Actor,Character 218
454,780,Actor,Character 440
454,1073,Actor,Character 447
455,1393,Director,
455,914,Director,
455,1152,Actor,Character 409
455,101,Actor,Character 158
455,574,Actor,Character 342
455,46,Actor,Character 204
455,180,Actor,Character 111
455,1017,Actor,Character 172
455,1086,Actor,Character 431
456,1149,Director,
456,1036,Director,
456,829,Director,
456,6,Actor,Character 457
456,1066,Actor,Character 340
456,524,Actor,Character 209
456,1261,Actor,Character 426
456,367,Actor,Character 500
456,1458,Actor,Character 462
456,181,Actor,Character 102
457,277,Director,
457,1413,Actor,Character 86
457,1064,Actor,Character 342
457,106,Actor,Character 382
457,746,Actor,Character 244
457,78,Actor,Character 177
457,247,Actor,Character 308
457,59,Actor,Character 449
458,764,Director,
458,429,Director,
458,1110,Director,
458,417,Actor,Character 196
458,581,Actor,Character 138
458,842,Actor,Character 442
458,139,Actor,Character 107
458,1387,Actor,Character 283
458,558,Actor,Character 125
458,1334,Actor,Character 168
458,159,Actor,Character 251
459,1202,Director,
459,326,Director,
459,1271,Director,
459,5,Actor,Character 55
459,941,Actor,Character 178
459,627,Actor,Character 341
459,1011,Actor,Character 289
459,916,Actor,Character 494
459,375,Actor,Character 84
459,569,Actor,Character 395
459,572,Actor,Character 33
460,1068,Director,
460,973,Director,
460,844,Director,
460,548,Actor,Character 395
460,489,Actor,Character 466
460,1104,Actor,Character 461
460,438,Actor,Character 231
460,1463,Actor,Character 73
460,345,Actor,Character 338
461,1329,Director,
461,964,Director,
461,1422,Director,
461,675,Actor,Character 17
461,551,Actor,Character 114
461,936,Actor,Character 150
461,1487,Actor,Character 339
461,208,Actor,Character 140
461,1168,Actor,Character 129
462,1039,Director,
462,1047,Director,
462,415,Director,
462,992,Actor,Character 155
462,932,Actor,Character 103
462,868,Actor,Character 271
462,296,Actor,Character 392
462,690,Actor,Character 163
463,802,Director,
463,577,Actor,Character 449
463,611,Actor,Character 348
463,647,Actor,Character 44
463,584,Actor,Character 450
463,1354,Actor,Character 112
463,1452,Actor,Character 404
463,439,Actor,Character 470
464,763,Director,
464,94,Director,
464,279,Director,
464,1313,Actor,Character 368
464,1159,Actor,Character 482
464,302,Actor,Character 382
464,881,Actor,Character 166
464,1139,Actor,Character 33
464,628,Actor,Character 356
464,60,Actor,Character 175
465,228,Director,
465,509,Director,
465,1352,Actor,Character 344
465,265,Actor,Character 252
465,18,Actor,Character 315
465,910,Actor,Character 315
466,1136,Director,
466,1340,Director,
466,961,Actor,Character 385
466,227,Actor,Character 265
466,1037,Actor,Character 48
466,430,Actor,Character 414
466,1397,Actor,Character 176
466,1432,Actor,Character 254
466,223,Actor,Character 185
467,60,Director,
467,1030,Director,
467,640,Actor,Character 434
467,666,Actor,Character 417
467,110,Actor,Character 298
467,703,Actor,Character 395
468,965,Director,
468,317,Director,
468,1345,Actor,Character 202
468,1479,Actor,Character 409
468,305,Actor,Character 176
468,1074,Actor,Character 448
468,566,Actor,Character 146
468,248,Actor,Character 166
468,350,Actor,Character 141
469,1212,Director,
469,708,Director,
469,33,Actor,Character 253
469,1349,Actor,Character 437
469,1413,Actor,Character 151
469,903,Actor,Character 203
469,650,Actor,Character 463
469,84,Actor,Character 109
469,568,Actor,Character 433
470,219,Director,
470,860,Director,
470,548,Director,
470,131,Actor,Character 448
470,517,Actor,Character 166
470,1288,Actor,Character 65
470,627,Actor,Character 110
470,924,Actor,Character 431
470,382,Actor,Character 82
471,421,Director,
471,1217,Actor,Character 441
471,386,Actor,Character 28
471,1420,Actor,Character 5
471,549,Actor,Character 107
472,488,Director,
472,1316,Actor,Character 261
472,391,Actor,Character 403
472,266,Actor,Character 382
472,1204,Actor,Character 117
472,951,Actor,Character 402
472,504,Actor,Character 399
472,957,Actor,Character 449
473,698,Director,
473,144,Actor,Character 212
473,1008,Actor,Character 472
473,882,Actor,Character 279
473,664,Actor,Character 176
473,762,Actor,Character 419
473,1371,Actor,Character 60
474,1388,Director,
474,479,Director,
474,873,Actor,Character 335
474,447,Actor,Character 411
474,1166,Actor,Character 19
474,498,Actor,Character 246
474,573,Actor,Character 127
474,766,Actor,Character 471
474,1407,Actor,Character 357
475,739,Director,
475,1476,Director,
475,53,Director,
475,832,Actor,Character 18
475,170,Actor,Character 370
475,770,Actor,Character 209
475,1235,Actor,Character 498
476,656,Director,
476,1359,Director,
476,946,Actor,Character 243
476,1250,Actor,Character 379
476,733,Actor,Character 30
476,191,Actor,Character 388
477,454,Director,
477,294,Director,
477,248,Actor,Character 446
477,1163,Actor,Character 493
477,1204,Actor,Character 156
477,447,Actor,Character 489
478,1280,Director,
478,1233,Director,
478,1249,Actor,Character 388
478,1474,Actor,Character 12
478,872,Actor,Character 99
478,940,Actor,Character 318
478,1231,Actor,Character 390
478,501,Actor,Character 494
479,357,Director,
479,194,Actor,Character 125
479,302,Actor,Character 259
479,1361,Actor,Character 363
479,921,Actor,Character 53
479,1242,Actor,Character 411
479,1469,Actor,Character 485
479,958,Actor,Character 323
480,537,Director,
480,872,Actor,Character 283
480,1410,Actor,Character 412
480,1442,Actor,Character 134
480,1252,Actor,Character 72
481,1480,Director,
481,19,Director,
481,951,Director,
481,962,Actor,Character 407
481,875,Actor,Character 281
481,1131,Actor,Character 101
481,311,Actor,Character 231
481,571,Actor,Character 427
481,1053,Actor,Character 430
481,478,Actor,Character 84
482,528,Director,
482,232,Director,
482,1121,Actor,Character 473
482,325,Actor,Character 82
482,743,Actor,Character 333
482,558,Actor,Character 30
482,207,Actor,Character 273
482,280,Actor,Character 460
482,27,Actor,Character 323
482,1404,Actor,Character 253
483,531,Director,
483,259,Director,
483,385,Actor,Character 342
483,228,Actor,Character 26
483,809,Actor,Character 417
483,75,Actor,Character 447
483,407,Actor,Character 179
483,408,Actor,Character 176
484,725,Director,
484,323,Director,
484,1101,Director,
484,1346,Actor,Character 57
484,1251,Actor,Character 500
484,807,Actor,Character 160
484,603,Actor,Character 451
484,1500,Actor,Character 382
485,288,Director,
485,273,Director,
485,254,Director,
485,833,Actor,Character 110
485,42,Actor,Character 217
485,1069,Actor,Character 383
485,51,Actor,Character 11
485,83,Actor,Character 121
485,54,Actor,Character 8
485,1242,Actor,Character 11
486,1153,Director,
486,988,Director,
486,228,Director,
486,1217,Actor,Character 429
486,1096,Actor,Character 475
486,1229,Actor,Character 490
486,210,Actor,Character 342
486,411,Actor,Character 315
486,991,Actor,Character 467
487,257,Director,
487,582,Director,
487,1391,Director,
487,138,Actor,Character 229
487,780,Actor,Character 27
487,559,Actor,Character 89
487,1139,Actor,Character 23
487,949,Actor,Character 302
487,1495,Actor,Character 95
487,959,Actor,Character 217
488,64,Director,
488,798,Director,
488,10,Actor,Character 368
488,99,Actor,Character 406
488,484,Actor,Character 455
488,1285,Actor,Character 311
489,1122,Director,
489,1310,Director,
489,32,Actor,Character 462
489,231,Actor,Character 46
489,721,Actor,Character 196
489,1362,Actor,Character 77
489,477,Actor,Character 170
490,450,Director,
490,993,Actor,Character 162
490,7,Actor,Character 377
490,654,Actor,Character 65
490,1328,Actor,Character 127
490,825,Actor,Character 55
490,887,Actor,Character 45
490,441,Actor,Character 99
491,272,Director,
491,703,Director,
491,1303,Director,
491,490,Actor,Character 121
491,142,Actor,Character 238
491,1324,Actor,Character 43
491,1340,Actor,Character 220
492,585,Director,
492,1222,Actor,Character 4
492,405,Actor,Character 301
492,918,Actor,Character 386
492,1046,Actor,Character 212
492,793,Actor,Character 386
492,58,Actor,Character 336
492,156,Actor,Character 459
492,1279,Actor,Character 211
493,291,Director,
493,1089,Actor,Character 408
493,1275,Actor,Character 172
493,1092,Actor,Character 351
493,247,Actor,Character 55
494,931,Director,
494,226,Actor,Character 353
494,1019,Actor,Character 298
494,906,Actor,Character 103
494,683,Actor,Character 355
494,748,Actor,Character 261
494,78,Actor,Character 395
494,1049,Actor,Character 494
494,859,Actor,Character 357
495,439,Director,
495,1088,Actor,Character 198
495,1259,Actor,Character 344
495,1229,Actor,Character 309
495,437,Actor,Character 478
495,53,Actor,Character 116
495,504,Actor,Character 253
496,616,Director,
496,450,Actor,Character 104
496,770,Actor,Character 151
496,1073,Actor,Character 394
496,951,Actor,Character 192
496,284,Actor,Character 5
497,209,Director,
497,125,Director,
497,542,Director,
497,1472,Actor,Character 280
497,646,Actor,Character 298
497,1161,Actor,Character 161
